,year,state_code,county_code,applicant_income,loan_amount,conventional_loans,FHA_loans,VA_loans,FSA_RHS_loans,purchase,improvement,refinancing,multifamily,loans_originated,loans_approved_not_originated,loans_denied,other_loans,race_black,race_other,race_white,race_msrpd,subprime,subprime_originated,subprime_amount,subprime_amount_originated,total,elapsed_time,prime,prime_originated,prime_amount,state,population,sthpi,mh_income
825,1990,51,327,157.290352996873,245.0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0.0,0.0,2,0,2,0,245.0,VA,6216884,188.33749999999998,35073
826,1990,51,343,78.6451764984367,64.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,1,0,1,0,64.0,VA,6216884,188.33749999999998,35073
827,1990,51,347,78.6451764984367,42.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,1,0,1,0,42.0,VA,6216884,188.33749999999998,35073
828,1990,51,357,78.6451764984367,73.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,1,0,1,0,73.0,VA,6216884,188.33749999999998,35073
829,1990,51,359,393.225882492184,551.0,1,0,4,0,5,0,0,0,0,0,0,5,0,0,0,5,0,0,0.0,0.0,5,0,5,0,551.0,VA,6216884,188.33749999999998,35073
830,1990,51,367,157.290352996873,250.0,1,0,1,0,2,0,0,0,0,0,0,2,0,0,0,2,0,0,0.0,0.0,2,0,2,0,250.0,VA,6216884,188.33749999999998,35073
831,1990,51,391,45.0,37.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,1,0,1,1,37.0,VA,6216884,188.33749999999998,35073
832,1990,51,399,104.0,182.0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,1,0,1,1,182.0,VA,6216884,188.33749999999998,35073
833,1990,51,501,78.6451764984367,290.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.0,0.0,1,0,1,0,290.0,VA,6216884,188.33749999999998,35073
834,1990,51,510,400258.369438499,519047.0,2627,1046,331,0,2966,377,599,20,2468,33,268,1235,189,246,2303,1266,45,14,4129.0,511.0,4004,0,3959,2454,514918.0,VA,6216884,188.33749999999998,35073
835,1990,51,511,27.0,1.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,1,0,1,1,1.0,VA,6216884,188.33749999999998,35073
836,1990,51,515,3612.0,3656.0,129,2,3,0,37,70,27,0,115,0,14,5,12,5,114,3,0,0,0.0,0.0,134,0,134,115,3656.0,VA,6216884,188.33749999999998,35073
837,1990,51,518,0.0,85.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,1,0,1,0,85.0,VA,6216884,188.33749999999998,35073
838,1990,51,520,12996.710118454599,11155.0,279,50,11,1,204,91,45,0,237,5,54,45,2,2,301,36,0,0,0.0,0.0,341,0,341,237,11155.0,VA,6216884,188.33749999999998,35073
839,1990,51,530,1216.0,1078.0,55,0,0,0,10,35,10,0,48,0,7,0,1,0,54,0,0,0,0.0,0.0,55,0,55,48,1078.0,VA,6216884,188.33749999999998,35073
840,1990,51,540,50416.872473345305,63046.0,631,188,27,0,613,123,102,7,594,6,60,186,63,26,594,163,0,0,0.0,0.0,846,0,846,594,63046.0,VA,6216884,188.33749999999998,35073
841,1990,51,550,346168.212269573,383624.0,2364,1477,1165,0,3593,800,474,36,2284,31,508,2185,523,126,2351,2008,78,28,1108.0,326.0,5008,0,4930,2256,382516.0,VA,6216884,188.33749999999998,35073
842,1990,51,553,47.0,3.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,1,0,1,0,3.0,VA,6216884,188.33749999999998,35073
843,1990,51,560,277.0,258.0,7,0,2,0,6,3,0,0,5,1,1,2,0,1,8,0,0,0,0.0,0.0,9,0,9,5,258.0,VA,6216884,188.33749999999998,35073
844,1990,51,570,15661.097884385801,19550.0,179,99,46,0,227,68,25,3,195,5,19,105,11,15,197,101,2,1,14.0,8.0,324,0,322,194,19536.0,VA,6216884,188.33749999999998,35073
845,1990,51,580,1789.0,1307.0,48,8,2,0,21,37,0,0,47,0,8,3,5,3,50,0,0,0,0.0,0.0,58,0,58,47,1307.0,VA,6216884,188.33749999999998,35073
846,1990,51,590,35457.549649370296,33643.0,608,205,55,0,566,199,95,0,615,8,129,116,212,13,512,131,0,0,0.0,0.0,868,0,868,615,33643.0,VA,6216884,188.33749999999998,35073
847,1990,51,594,103.0,255.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,1,0,1,1,255.0,VA,6216884,188.33749999999998,35073
848,1990,51,595,771.580705993747,693.0,18,4,2,0,11,11,2,0,17,0,0,7,10,0,6,8,0,0,0.0,0.0,24,0,24,17,693.0,VA,6216884,188.33749999999998,35073
849,1990,51,600,77714.8409452703,132023.0,780,111,48,0,430,95,119,2,662,7,65,205,19,94,486,340,10,4,541.0,204.0,939,0,929,658,131482.0,VA,6216884,188.33749999999998,35073
850,1990,51,61,3.0,32.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,1,0,1,0,32.0,VA,6216884,188.33749999999998,35073
851,1990,51,610,37483.7430608843,44161.0,289,58,11,0,242,52,63,2,246,2,18,94,4,27,234,95,3,1,372.0,67.0,360,0,357,245,43789.0,VA,6216884,188.33749999999998,35073
852,1990,51,612,60.0,10.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,1,0,1,1,10.0,VA,6216884,188.33749999999998,35073
853,1990,51,613,108.0,4.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,1,0,1,0,4.0,VA,6216884,188.33749999999998,35073
854,1990,51,620,1335.0,1441.0,25,2,3,0,11,12,7,0,20,0,3,7,2,1,22,5,0,0,0.0,0.0,30,0,30,20,1441.0,VA,6216884,188.33749999999998,35073
855,1990,51,630,17145.0324709781,15637.0,291,20,25,0,99,183,46,0,208,1,55,72,30,9,246,51,3,2,10.0,7.0,336,0,333,206,15627.0,VA,6216884,188.33749999999998,35073
856,1990,51,640,1095.64517649844,768.0,23,4,0,0,9,15,2,1,23,0,1,3,1,0,25,1,0,0,0.0,0.0,27,0,27,23,768.0,VA,6216884,188.33749999999998,35073
857,1990,51,650,168075.365666887,182258.0,927,837,892,0,1928,404,252,7,1254,17,249,1136,441,58,1063,1094,68,22,567.0,185.0,2656,0,2588,1232,181691.0,VA,6216884,188.33749999999998,35073
858,1990,51,660,4476.64517649844,6312.0,66,18,8,0,76,11,4,0,80,0,4,8,2,4,60,26,1,0,9.0,0.0,92,0,91,80,6303.0,VA,6216884,188.33749999999998,35073
859,1990,51,670,16454.1623548905,18093.0,163,157,73,0,267,104,21,0,220,0,48,125,29,9,209,146,12,7,77.0,41.0,393,0,381,213,18016.0,VA,6216884,188.33749999999998,35073
860,1990,51,676,39.0,60.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,1,0,1,1,60.0,VA,6216884,188.33749999999998,35073
861,1990,51,678,1615.0,1324.0,40,0,1,0,13,20,8,0,29,0,8,4,4,0,34,3,1,0,10.0,0.0,41,0,40,29,1314.0,VA,6216884,188.33749999999998,35073
862,1990,51,680,75479.0677706656,113392.0,1119,364,65,0,981,348,205,12,1078,15,207,248,197,29,1031,291,0,0,0.0,0.0,1548,0,1548,1078,113392.0,VA,6216884,188.33749999999998,35073
863,1990,51,683,119367.81648896901,214275.0,868,654,331,0,1475,118,247,3,919,4,111,819,100,110,892,751,0,0,0.0,0.0,1853,0,1853,919,214275.0,VA,6216884,188.33749999999998,35073
864,1990,51,685,16399.807531389,27099.0,107,141,37,0,221,39,23,1,158,1,26,100,7,30,134,114,1,1,10.0,10.0,285,0,284,157,27089.0,VA,6216884,188.33749999999998,35073
865,1990,51,690,2155.93552949531,1903.0,47,2,1,0,21,24,2,1,37,1,5,7,8,1,34,7,0,0,0.0,0.0,50,0,50,37,1903.0,VA,6216884,188.33749999999998,35073
866,1990,51,700,259940.658848592,222658.0,1156,1017,988,0,2342,414,318,14,1451,24,285,1401,305,86,1397,1373,39,10,301.0,62.0,3161,0,3122,1441,222357.0,VA,6216884,188.33749999999998,35073
867,1990,51,703,0.0,75.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,1,0,1,0,75.0,VA,6216884,188.33749999999998,35073
868,1990,51,710,226319.268725403,243865.0,2028,982,953,0,2402,976,488,30,2033,28,487,1415,517,150,1796,1500,92,40,693.0,373.0,3963,0,3871,1993,243172.0,VA,6216884,188.33749999999998,35073
869,1990,51,720,426.0,162.0,14,0,0,0,2,12,0,0,9,1,2,2,1,0,13,0,0,0,0.0,0.0,14,0,14,9,162.0,VA,6216884,188.33749999999998,35073
870,1990,51,730,27218.7764747655,27610.0,335,205,118,0,407,198,41,6,331,12,115,200,215,14,202,227,11,5,61.0,28.0,658,0,647,326,27549.0,VA,6216884,188.33749999999998,35073
871,1990,51,735,30729.4527078874,22188.0,145,38,62,0,146,37,51,6,126,4,12,103,3,5,150,87,1,0,20.0,0.0,245,0,244,126,22168.0,VA,6216884,188.33749999999998,35073
872,1990,51,740,102277.620720197,99015.0,949,603,372,0,1112,498,272,18,894,16,255,759,339,35,800,750,36,12,329.0,146.0,1924,0,1888,882,98686.0,VA,6216884,188.33749999999998,35073
873,1990,51,750,1884.64517649844,3693.0,22,18,3,0,37,3,2,1,35,0,3,5,1,0,39,3,0,0,0.0,0.0,43,0,43,35,3693.0,VA,6216884,188.33749999999998,35073
874,1990,51,760,221925.01320064,356196.0,2238,1420,184,0,2575,799,405,34,2020,34,477,1311,821,58,1700,1263,25,9,422.0,105.0,3842,0,3817,2011,355774.0,VA,6216884,188.33749999999998,35073
875,1990,51,770,88751.5214214563,89897.0,1087,684,157,0,1263,479,156,10,1253,16,204,455,174,31,1286,437,1,0,4.0,0.0,1928,0,1927,1253,89893.0,VA,6216884,188.33749999999998,35073
876,1990,51,775,46578.843773979694,50523.0,422,329,68,0,630,86,100,0,385,1,37,396,8,4,443,364,0,0,0.0,0.0,819,0,819,385,50523.0,VA,6216884,188.33749999999998,35073
877,1990,51,780,1831.0,848.0,27,0,0,0,10,12,5,0,20,0,7,0,7,0,19,1,0,0,0.0,0.0,27,0,27,20,848.0,VA,6216884,188.33749999999998,35073
878,1990,51,790,1573.93552949531,2863.0,31,5,7,0,31,6,5,1,28,0,3,12,1,1,27,14,0,0,0.0,0.0,43,0,43,28,2863.0,VA,6216884,188.33749999999998,35073
879,1990,51,800,52029.4865932203,65976.0,709,266,123,0,604,273,199,14,578,6,164,350,190,14,575,319,22,4,143.0,23.0,1098,0,1076,574,65833.0,VA,6216884,188.33749999999998,35073
880,1990,51,803,60.0,8.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,1,0,1,0,8.0,VA,6216884,188.33749999999998,35073
881,1990,51,810,776788.524309353,1030979.0,5338,2765,3446,0,7943,2093,1187,103,5644,61,1063,4782,698,435,5790,4627,169,49,3014.0,445.0,11550,0,11381,5595,1027965.0,VA,6216884,188.33749999999998,35073
882,1990,51,820,1248.0,1265.0,23,1,2,0,20,6,0,0,20,0,4,2,1,0,17,8,2,0,12.0,0.0,26,0,24,20,1253.0,VA,6216884,188.33749999999998,35073
883,1990,51,830,13888.8715304421,18857.0,141,33,17,0,133,13,40,1,110,1,10,70,9,5,121,56,0,0,0.0,0.0,191,0,191,110,18857.0,VA,6216884,188.33749999999998,35073
884,1990,51,840,11361.839059463999,13513.0,153,37,15,0,165,19,20,1,138,0,42,25,8,1,145,51,0,0,0.0,0.0,205,0,205,138,13513.0,VA,6216884,188.33749999999998,35073
885,1990,51,860,91.0,7.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,1,0,1,1,7.0,VA,6216884,188.33749999999998,35073
886,1990,51,884,21.0,130.0,1,1,0,0,2,0,0,0,1,0,0,1,0,0,1,1,0,0,0.0,0.0,2,0,2,1,130.0,VA,6216884,188.33749999999998,35073
887,1990,51,905,3429.0,6690.0,31,0,0,0,23,0,8,0,27,0,2,2,0,2,29,0,0,0,0.0,0.0,31,0,31,27,6690.0,VA,6216884,188.33749999999998,35073
888,1990,51,919,11791.0,25725.0,110,0,0,0,79,0,31,0,84,3,14,9,1,17,91,1,0,0,0.0,0.0,110,0,110,84,25725.0,VA,6216884,188.33749999999998,35073
889,1990,51,921,71.0,162.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,1,0,1,1,162.0,VA,6216884,188.33749999999998,35073
890,1990,51,923,79.0,136.0,2,0,0,0,1,0,1,0,2,0,0,0,0,0,2,0,0,0,0.0,0.0,2,0,2,2,136.0,VA,6216884,188.33749999999998,35073
891,1990,51,951,174.0,453.0,2,0,0,0,2,0,0,0,1,0,1,0,0,0,2,0,0,0,0.0,0.0,2,0,2,1,453.0,VA,6216884,188.33749999999998,35073
892,1990,51,959,62.0,67.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,1,0,1,1,67.0,VA,6216884,188.33749999999998,35073
893,1990,51,972,78.6451764984367,60.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,0.0,1,0,1,0,60.0,VA,6216884,188.33749999999998,35073
894,1990,51,999,30.0,13.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0.0,0.0,10,0,10,0,13.0,VA,6216884,188.33749999999998,35073
895,1991,1,0,108.416900306798,214.0,1,3,0,0,1,3,0,0,0,0,1,3,2,0,1,1,0,0,0.0,0.0,4,1,4,0,214.0,AL,4099156,151.53,24346
896,1991,1,1,46722.9519463263,48524.0,838,198,137,0,640,219,313,1,801,22,147,203,116,11,892,154,2,2,114.0,114.0,1173,1,1171,799,48410.0,AL,4099156,151.53,24346
897,1991,1,3,188613.75171167302,175342.0,2593,510,217,0,1924,641,746,9,2143,77,571,529,122,39,2681,478,0,0,0.0,0.0,3320,1,3320,2143,175342.0,AL,4099156,151.53,24346
898,1991,1,5,1271.5042055223598,1566.0,15,7,2,0,17,0,7,0,3,0,3,18,1,0,9,14,0,0,0.0,0.0,24,1,24,3,1566.0,AL,4099156,151.53,24346
899,1991,1,7,983.0,1099.0,16,4,0,0,7,3,10,0,15,0,3,2,1,0,19,0,0,0,0.0,0.0,20,1,20,15,1099.0,AL,4099156,151.53,24346
900,1991,1,8,50.0,48.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,1,1,1,1,48.0,AL,4099156,151.53,24346
901,1991,1,9,32353.4253113515,28613.0,807,101,35,0,476,187,280,0,657,39,175,72,11,10,873,49,0,0,0.0,0.0,943,1,943,657,28613.0,AL,4099156,151.53,24346
902,1991,1,10,59.4169003067978,188.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0.0,0.0,1,1,1,1,188.0,AL,4099156,151.53,24346
903,1991,1,11,149.416900306798,179.0,2,1,1,0,2,1,1,0,3,0,1,0,2,0,2,0,0,0,0.0,0.0,4,1,4,3,179.0,AL,4099156,151.53,24346
904,1991,1,13,955.501401840787,1140.0,17,6,0,0,14,7,2,0,11,0,3,9,6,0,15,2,0,0,0.0,0.0,23,1,23,11,1140.0,AL,4099156,151.53,24346
905,1991,1,15,109953.470170256,93575.0,2018,340,242,0,1513,541,540,6,1770,120,437,273,173,43,2112,272,5,1,183.0,30.0,2600,1,2595,1769,93392.0,AL,4099156,151.53,24346
906,1991,1,17,717.0,654.0,8,10,0,0,3,13,2,0,6,2,8,2,3,0,15,0,0,0,0.0,0.0,18,1,18,6,654.0,AL,4099156,151.53,24346
907,1991,1,18,90.0,74.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,1,1,1,0,74.0,AL,4099156,151.53,24346
908,1991,1,19,1110.9183021475799,1344.0,22,1,0,0,14,0,9,0,9,0,6,8,0,0,16,7,0,0,0.0,0.0,23,1,23,9,1344.0,AL,4099156,151.53,24346
909,1991,1,21,6670.50140184079,3868.0,215,5,2,0,134,75,13,0,194,0,23,5,24,5,190,3,0,0,0.0,0.0,222,1,222,194,3868.0,AL,4099156,151.53,24346
910,1991,1,23,250.0,192.0,6,2,0,0,3,4,1,0,3,0,3,2,3,0,5,0,0,0,0.0,0.0,8,1,8,3,192.0,AL,4099156,151.53,24346
911,1991,1,25,2202.08450153399,1378.0,88,8,0,0,92,3,1,0,42,7,41,6,66,0,25,5,0,0,0.0,0.0,96,1,96,42,1378.0,AL,4099156,151.53,24346
912,1991,1,27,208.0,104.0,3,0,0,0,1,0,2,0,3,0,0,0,0,0,3,0,0,0,0.0,0.0,3,1,3,3,104.0,AL,4099156,151.53,24346
913,1991,1,29,929.0,1212.0,11,6,3,0,8,3,9,0,13,0,4,3,1,0,18,1,0,0,0.0,0.0,20,1,20,13,1212.0,AL,4099156,151.53,24346
914,1991,1,30,359.0,389.0,2,1,2,0,1,2,2,0,0,0,2,3,2,0,2,1,0,0,0.0,0.0,5,1,5,0,389.0,AL,4099156,151.53,24346
915,1991,1,31,4714.16900306798,4623.0,47,15,30,0,41,11,40,0,59,1,12,20,12,4,65,11,0,0,0.0,0.0,92,1,92,59,4623.0,AL,4099156,151.53,24346
916,1991,1,33,57234.2703266913,48077.0,1112,146,58,0,769,328,210,9,959,47,204,106,111,10,1125,70,0,0,0.0,0.0,1316,1,1316,959,48077.0,AL,4099156,151.53,24346
917,1991,1,35,245.41690030679797,258.0,3,2,1,0,2,2,2,0,3,0,1,2,2,0,3,1,0,0,0.0,0.0,6,1,6,3,258.0,AL,4099156,151.53,24346
918,1991,1,37,245.41690030679797,317.0,4,1,1,0,2,2,2,0,3,0,1,2,0,1,3,2,0,0,0.0,0.0,6,1,6,3,317.0,AL,4099156,151.53,24346
919,1991,1,39,1644.0845015339899,995.0,42,5,3,0,25,21,4,0,40,0,4,6,4,0,45,1,0,0,0.0,0.0,50,1,50,40,995.0,AL,4099156,151.53,24346
920,1991,1,41,1718.4169003068,1330.0,47,6,0,0,16,30,7,0,41,0,5,7,4,0,49,0,0,0,0.0,0.0,53,1,53,41,1330.0,AL,4099156,151.53,24346
921,1991,1,43,1829.83660429517,1597.0,26,12,4,0,19,14,9,0,17,3,7,15,3,0,25,14,0,0,0.0,0.0,42,1,42,17,1597.0,AL,4099156,151.53,24346
922,1991,1,45,38582.6167438721,39421.0,560,95,283,0,595,124,219,0,562,24,167,185,81,21,682,154,0,0,0.0,0.0,938,1,938,562,39421.0,AL,4099156,151.53,24346
923,1991,1,47,1502.58590337478,1323.0,21,13,1,0,24,9,2,0,14,1,7,13,12,0,16,7,0,0,0.0,0.0,35,1,35,14,1323.0,AL,4099156,151.53,24346
924,1991,1,49,2538.8338006136,3589.0,21,48,18,0,67,8,12,0,61,1,16,9,1,0,85,1,0,0,0.0,0.0,87,1,87,61,3589.0,AL,4099156,151.53,24346
925,1991,1,51,73399.5462607455,73226.0,1185,263,192,0,907,347,379,7,1134,32,245,229,155,15,1298,172,0,0,0.0,0.0,1640,1,1640,1134,73226.0,AL,4099156,151.53,24346
926,1991,1,53,346.0,413.0,5,3,1,0,6,0,3,0,7,0,2,0,1,0,7,1,0,0,0.0,0.0,9,1,9,7,413.0,AL,4099156,151.53,24346
927,1991,1,55,80205.5294386562,66700.0,1625,180,79,0,1020,355,508,1,1181,93,428,182,128,14,1603,139,8,3,259.0,124.0,1884,1,1876,1178,66441.0,AL,4099156,151.53,24346
928,1991,1,57,397.416900306798,331.0,5,4,1,0,4,2,4,0,5,0,4,1,2,0,5,3,0,0,0.0,0.0,10,1,10,5,331.0,AL,4099156,151.53,24346
929,1991,1,59,263.41690030679797,298.0,3,6,0,0,5,3,1,0,5,0,4,0,1,0,6,2,0,0,0.0,0.0,9,1,9,5,298.0,AL,4099156,151.53,24346
930,1991,1,61,621.084501533989,474.0,7,5,0,0,8,0,4,0,4,0,0,8,0,1,7,4,0,0,0.0,0.0,12,1,12,4,474.0,AL,4099156,151.53,24346
931,1991,1,63,105.416900306798,79.0,1,3,0,0,3,1,0,0,2,0,1,1,4,0,0,0,0,0,0.0,0.0,4,1,4,2,79.0,AL,4099156,151.53,24346
932,1991,1,65,650.8338006135959,640.0,8,6,1,0,7,2,6,0,9,1,2,3,4,0,10,1,0,0,0.0,0.0,15,1,15,9,640.0,AL,4099156,151.53,24346
933,1991,1,67,234.833800613596,216.0,5,1,0,0,2,1,3,0,3,0,1,2,0,0,5,1,0,0,0.0,0.0,6,1,6,3,216.0,AL,4099156,151.53,24346
934,1991,1,69,106426.74330062901,110846.0,1440,417,319,0,1388,264,518,6,1451,33,358,334,207,32,1667,270,0,0,0.0,0.0,2176,1,2176,1451,110846.0,AL,4099156,151.53,24346
935,1991,1,71,9421.58590337478,10869.0,119,51,31,0,111,17,73,0,145,3,21,32,6,1,193,1,0,0,0.0,0.0,201,1,201,145,10869.0,AL,4099156,151.53,24346
936,1991,1,73,900073.2103422659,1076806.0,10391,4589,1373,1,9934,3133,3265,22,9239,290,2232,4593,2476,253,9899,3726,224,58,7562.0,2561.0,16354,1,16130,9181,1069244.0,AL,4099156,151.53,24346
937,1991,1,75,97.0,174.0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,2,0,0,0,0.0,0.0,2,1,2,1,174.0,AL,4099156,151.53,24346
938,1991,1,76,50.0,99.0,0,2,0,0,2,0,0,0,2,0,0,0,1,0,1,0,0,0,0.0,0.0,2,1,2,2,99.0,AL,4099156,151.53,24346
939,1991,1,77,102330.478581301,107585.0,1886,270,121,0,1314,571,388,4,1738,66,277,196,90,21,2033,133,0,0,0.0,0.0,2277,1,2277,1738,107585.0,AL,4099156,151.53,24346
940,1991,1,79,16632.1718067496,12335.0,415,65,6,0,281,124,81,0,321,30,97,38,46,2,412,26,0,0,0.0,0.0,486,1,486,321,12335.0,AL,4099156,151.53,24346
941,1991,1,81,5400.91830214759,6558.0,87,27,10,0,67,32,25,0,93,3,19,9,13,3,96,12,2,0,119.0,0.0,124,1,122,93,6439.0,AL,4099156,151.53,24346
942,1991,1,83,9256.58870705635,10173.0,151,28,14,0,74,38,81,0,130,4,22,37,6,1,163,23,0,0,0.0,0.0,193,1,193,130,10173.0,AL,4099156,151.53,24346
943,1991,1,85,1165.8338006136,2153.0,17,5,1,0,14,5,4,0,15,2,1,5,8,2,12,1,0,0,0.0,0.0,23,1,23,15,2153.0,AL,4099156,151.53,24346
944,1991,1,87,1024.9183021475799,879.0,12,9,0,0,11,5,5,0,10,0,3,8,10,0,5,6,0,0,0.0,0.0,21,1,21,10,879.0,AL,4099156,151.53,24346
945,1991,1,89,376985.790181049,521773.0,4330,1686,1239,0,4877,921,1434,23,4461,109,875,1810,508,221,5140,1386,53,12,2988.0,791.0,7255,1,7202,4449,518785.0,AL,4099156,151.53,24346
946,1991,1,91,593.416900306798,557.0,7,5,1,0,5,5,3,0,4,1,2,6,5,0,6,2,0,0,0.0,0.0,13,1,13,4,557.0,AL,4099156,151.53,24346
947,1991,1,93,521.416900306798,450.0,10,3,1,0,7,4,3,0,8,0,4,2,2,0,11,1,0,0,0.0,0.0,14,1,14,8,450.0,AL,4099156,151.53,24346
948,1991,1,95,12826.1746104311,16641.0,147,130,32,0,197,35,76,1,211,5,36,57,5,2,257,45,0,0,0.0,0.0,309,1,309,211,16641.0,AL,4099156,151.53,24346
949,1991,1,97,333585.49462122103,342171.0,4495,1619,957,0,4225,1529,1298,18,4494,79,1139,1359,873,127,5019,1052,1,1,82.0,82.0,7071,1,7070,4493,342089.0,AL,4099156,151.53,24346
950,1991,1,99,1348.6676012271898,893.0,11,13,0,0,12,7,5,0,10,1,3,10,8,0,13,3,0,0,0.0,0.0,24,1,24,10,893.0,AL,4099156,151.53,24346
951,1991,1,100,50.0,53.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,1,1,1,0,53.0,AL,4099156,151.53,24346
952,1991,1,101,273981.454978586,336390.0,2623,1517,1058,0,3538,729,914,17,3047,37,710,1404,909,73,3047,1169,17,9,483.0,317.0,5198,1,5181,3038,335907.0,AL,4099156,151.53,24346
953,1991,1,103,108776.47577761901,119028.0,1858,472,181,0,1478,589,442,2,1779,68,298,366,114,34,2111,252,5,0,109.0,0.0,2511,1,2506,1779,118919.0,AL,4099156,151.53,24346
954,1991,1,105,130.0,181.0,4,1,0,0,5,0,0,0,4,0,1,0,3,0,2,0,0,0,0.0,0.0,5,1,5,4,181.0,AL,4099156,151.53,24346
955,1991,1,107,423.416900306798,357.0,3,5,0,0,1,4,3,0,2,2,3,1,1,1,5,1,0,0,0.0,0.0,8,1,8,2,357.0,AL,4099156,151.53,24346
956,1991,1,109,2216.66760122719,2838.0,29,9,6,0,24,2,18,0,22,0,8,14,10,2,32,0,0,0,0.0,0.0,44,1,44,22,2838.0,AL,4099156,151.53,24346
957,1991,1,111,3265.4169003068,1044.0,12,4,3,0,11,3,5,0,14,1,3,1,1,0,18,0,0,0,0.0,0.0,19,1,19,14,1044.0,AL,4099156,151.53,24346
958,1991,1,113,30514.444937122596,29665.0,573,120,135,0,540,173,113,2,453,22,175,178,151,12,527,138,0,0,0.0,0.0,828,1,828,453,29665.0,AL,4099156,151.53,24346
959,1991,1,115,60179.025233134,60594.0,1413,120,32,0,863,313,388,1,1055,59,313,138,68,15,1408,74,0,0,0.0,0.0,1565,1,1565,1055,60594.0,AL,4099156,151.53,24346
960,1991,1,117,231924.478190213,298264.0,2761,689,251,1,2347,551,799,5,2339,72,405,886,139,67,2801,695,1,1,315.0,315.0,3702,1,3701,2338,297949.0,AL,4099156,151.53,24346
961,1991,1,119,613.250700920393,631.0,7,6,0,0,7,6,0,0,3,0,5,5,4,0,5,4,0,0,0.0,0.0,13,1,13,3,631.0,AL,4099156,151.53,24346
962,1991,1,121,5815.75490644276,6122.0,63,80,4,0,84,29,34,0,80,4,30,33,24,2,88,33,0,0,0.0,0.0,147,1,147,80,6122.0,AL,4099156,151.53,24346
963,1991,1,123,3694.0873052155603,4643.0,52,11,4,0,26,17,24,0,36,0,12,19,8,1,52,6,0,0,0.0,0.0,67,1,67,36,4643.0,AL,4099156,151.53,24346
964,1991,1,125,166675.65319173198,187836.0,2494,545,197,0,1864,469,896,7,2264,102,445,425,315,36,2579,306,0,0,0.0,0.0,3236,1,3236,2264,187836.0,AL,4099156,151.53,24346
965,1991,1,127,63164.1886288387,47872.0,1537,142,33,0,884,450,377,1,1061,74,450,127,67,7,1545,93,0,0,0.0,0.0,1712,1,1712,1061,47872.0,AL,4099156,151.53,24346
966,1991,1,129,369.416900306798,306.0,9,0,0,0,2,3,4,0,6,0,1,2,3,0,5,1,0,0,0.0,0.0,9,1,9,6,306.0,AL,4099156,151.53,24346
967,1991,1,131,22.0,21.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,1,1,1,0,21.0,AL,4099156,151.53,24346
968,1991,1,133,400.83380061359594,350.0,4,7,0,0,4,6,1,0,4,0,6,1,0,0,10,1,0,0,0.0,0.0,11,1,11,4,350.0,AL,4099156,151.53,24346
969,1991,1,137,98.0,22.0,2,0,0,0,0,2,0,0,2,0,0,0,0,1,1,0,0,0,0.0,0.0,2,1,2,2,22.0,AL,4099156,151.53,24346
970,1991,1,163,86.0,199.0,2,0,0,0,2,0,0,0,1,1,0,0,0,0,2,0,0,0,0.0,0.0,2,1,2,1,199.0,AL,4099156,151.53,24346
