,year,state,race,sex,age,population
23603,1992,DC,1,1,4,11104
23604,1992,DC,1,1,5,8766
23605,1992,DC,1,2,1,13808
23606,1992,DC,1,2,2,34834
23607,1992,DC,1,2,3,20581
23608,1992,DC,1,2,4,10549
23609,1992,DC,1,2,5,14304
23610,1992,DC,2,1,1,53173
23611,1992,DC,2,1,2,53927
23612,1992,DC,2,1,3,38619
23613,1992,DC,2,1,4,23518
23614,1992,DC,2,1,5,19230
23615,1992,DC,2,2,1,52556
23616,1992,DC,2,2,2,61796
23617,1992,DC,2,2,3,45105
23618,1992,DC,2,2,4,30301
23619,1992,DC,2,2,5,33795
23620,1992,DE,1,1,1,73639
23621,1992,DE,1,1,2,69731
23622,1992,DE,1,1,3,59890
23623,1992,DE,1,1,4,38241
23624,1992,DE,1,1,5,31257
23625,1992,DE,1,2,1,70312
23626,1992,DE,1,2,2,69445
23627,1992,DE,1,2,3,60651
23628,1992,DE,1,2,4,41134
23629,1992,DE,1,2,5,44643
23630,1992,DE,2,1,1,23987
23631,1992,DE,2,1,2,17537
23632,1992,DE,2,1,3,12747
23633,1992,DE,2,1,4,6578
23634,1992,DE,2,1,5,3877
23635,1992,DE,2,2,1,23646
23636,1992,DE,2,2,2,19070
23637,1992,DE,2,2,3,15004
23638,1992,DE,2,2,4,7590
23639,1992,DE,2,2,5,5946
23640,1992,FL,1,1,1,1348250
23641,1992,FL,1,1,2,1280956
23642,1992,FL,1,1,3,1160186
23643,1992,FL,1,1,4,793940
23644,1992,FL,1,1,5,1006089
23645,1992,FL,1,2,1,1271890
23646,1992,FL,1,2,2,1222084
23647,1992,FL,1,2,3,1169877
23648,1992,FL,1,2,4,894879
23649,1992,FL,1,2,5,1339415
23650,1992,FL,2,1,1,416505
23651,1992,FL,2,1,2,264126
23652,1992,FL,2,1,3,197905
23653,1992,FL,2,1,4,98687
23654,1992,FL,2,1,5,58604
23655,1992,FL,2,2,1,406517
23656,1992,FL,2,2,2,287199
23657,1992,FL,2,2,3,225978
23658,1992,FL,2,2,4,117643
23659,1992,FL,2,2,5,89823
23660,1992,GA,1,1,1,667442
23661,1992,GA,1,1,2,625039
23662,1992,GA,1,1,3,560706
23663,1992,GA,1,1,4,319003
23664,1992,GA,1,1,5,213342
23665,1992,GA,1,2,1,626536
23666,1992,GA,1,2,2,595047
23667,1992,GA,1,2,3,559172
23668,1992,GA,1,2,4,335172
23669,1992,GA,1,2,5,334252
23670,1992,GA,2,1,1,365270
23671,1992,GA,2,1,2,253129
23672,1992,GA,2,1,3,183960
23673,1992,GA,2,1,4,78148
23674,1992,GA,2,1,5,50379
23675,1992,GA,2,2,1,357877
23676,1992,GA,2,2,2,285342
23677,1992,GA,2,2,3,217050
23678,1992,GA,2,2,4,100571
23679,1992,GA,2,2,5,89766
23680,1992,HI,1,1,1,39981
23681,1992,HI,1,1,2,54659
23682,1992,HI,1,1,3,49505
23683,1992,HI,1,1,4,20756
23684,1992,HI,1,1,5,14786
23685,1992,HI,1,2,1,36435
23686,1992,HI,1,2,2,39419
23687,1992,HI,1,2,3,41344
23688,1992,HI,1,2,4,18903
23689,1992,HI,1,2,5,16867
23690,1992,HI,2,1,1,128484
23691,1992,HI,2,1,2,100475
23692,1992,HI,2,1,3,84102
23693,1992,HI,2,1,4,49059
23694,1992,HI,2,1,5,47613
23695,1992,HI,2,2,1,121525
23696,1992,HI,2,2,2,95870
23697,1992,HI,2,2,3,87464
23698,1992,HI,2,2,4,57193
23699,1992,HI,2,2,5,54173
23700,1992,IA,1,1,1,392186
23701,1992,IA,1,1,2,296837
23702,1992,IA,1,1,3,284362
23703,1992,IA,1,1,4,180626
23704,1992,IA,1,1,5,171077
23705,1992,IA,1,2,1,373622
23706,1992,IA,1,2,2,295626
23707,1992,IA,1,2,3,284990
23708,1992,IA,1,2,4,193080
23709,1992,IA,1,2,5,258440
23710,1992,IA,2,1,1,17770
23711,1992,IA,2,1,2,13820
23712,1992,IA,2,1,3,7475
23713,1992,IA,2,1,4,3274
23714,1992,IA,2,1,5,1640
23715,1992,IA,2,2,1,17303
23716,1992,IA,2,2,2,12678
23717,1992,IA,2,2,3,7563
23718,1992,IA,2,2,4,3637
23719,1992,IA,2,2,5,2395
23720,1992,ID,1,1,1,177745
23721,1992,ID,1,1,2,110552
23722,1992,ID,1,1,3,112802
23723,1992,ID,1,1,4,63726
23724,1992,ID,1,1,5,54793
23725,1992,ID,1,2,1,169053
23726,1992,ID,1,2,2,107088
23727,1992,ID,1,2,3,110787
23728,1992,ID,1,2,4,64803
23729,1992,ID,1,2,5,71046
23730,1992,ID,2,1,1,5738
23731,1992,ID,2,1,2,4334
23732,1992,ID,2,1,3,2901
23733,1992,ID,2,1,4,1104
23734,1992,ID,2,1,5,639
23735,1992,ID,2,2,1,5758
23736,1992,ID,2,2,2,3891
23737,1992,ID,2,2,3,2965
23738,1992,ID,2,2,4,1269
23739,1992,ID,2,2,5,691
23740,1992,IL,1,1,1,1336815
23741,1992,IL,1,1,2,1176965
23742,1992,IL,1,1,3,1035541
23743,1992,IL,1,1,4,622107
23744,1992,IL,1,1,5,516106
23745,1992,IL,1,2,1,1259992
23746,1992,IL,1,2,2,1133994
23747,1992,IL,1,2,3,1034132
23748,1992,IL,1,2,4,660727
23749,1992,IL,1,2,5,793712
23750,1992,IL,2,1,1,382996
23751,1992,IL,2,1,2,256685
23752,1992,IL,2,1,3,194224
23753,1992,IL,2,1,4,106014
23754,1992,IL,2,1,5,62629
23755,1992,IL,2,2,1,371957
23756,1992,IL,2,2,2,285828
23757,1992,IL,2,2,3,235403
23758,1992,IL,2,2,4,131526
23759,1992,IL,2,2,5,96831
23760,1992,IN,1,1,1,740957
23761,1992,IN,1,1,2,608420
23762,1992,IN,1,1,3,558578
23763,1992,IN,1,1,4,340357
23764,1992,IN,1,1,5,267592
23765,1992,IN,1,2,1,702887
23766,1992,IN,1,2,2,606495
23767,1992,IN,1,2,3,565268
23768,1992,IN,1,2,4,364566
23769,1992,IN,1,2,5,409511
23770,1992,IN,2,1,1,92744
23771,1992,IN,2,1,2,61427
23772,1992,IN,2,1,3,46436
23773,1992,IN,2,1,4,25006
23774,1992,IN,2,1,5,16062
23775,1992,IN,2,2,1,90788
23776,1992,IN,2,2,2,68175
23777,1992,IN,2,2,3,54165
23778,1992,IN,2,2,4,30242
23779,1992,IN,2,2,5,24871
23780,1992,KS,1,1,1,344034
23781,1992,KS,1,1,2,266385
23782,1992,KS,1,1,3,248173
23783,1992,KS,1,1,4,145560
23784,1992,KS,1,1,5,135154
23785,1992,KS,1,2,1,324784
23786,1992,KS,1,2,2,257051
23787,1992,KS,1,2,3,245279
23788,1992,KS,1,2,4,154060
23789,1992,KS,1,2,5,201631
23790,1992,KS,2,1,1,40548
23791,1992,KS,2,1,2,31301
23792,1992,KS,2,1,3,19417
23793,1992,KS,2,1,4,8677
23794,1992,KS,2,1,5,5314
23795,1992,KS,2,2,1,38728
23796,1992,KS,2,2,2,28341
23797,1992,KS,2,2,3,19872
23798,1992,KS,2,2,4,10009
23799,1992,KS,2,2,5,8076
23800,1992,KY,1,1,1,498871
23801,1992,KY,1,1,2,404246
23802,1992,KY,1,1,3,372007
23803,1992,KY,1,1,4,231129
23804,1992,KY,1,1,5,179412
23805,1992,KY,1,2,1,471795
23806,1992,KY,1,2,2,408199
23807,1992,KY,1,2,3,382117
23808,1992,KY,1,2,4,250427
23809,1992,KY,1,2,5,271167
23810,1992,KY,2,1,1,53712
23811,1992,KY,2,1,2,37208
23812,1992,KY,2,1,3,26202
23813,1992,KY,2,1,4,13560
23814,1992,KY,2,1,5,10325
23815,1992,KY,2,2,1,51052
23816,1992,KY,2,2,2,39551
23817,1992,KY,2,2,3,30684
23818,1992,KY,2,2,4,16826
23819,1992,KY,2,2,5,16979
23820,1992,LA,1,1,1,416458
23821,1992,LA,1,1,2,340865
23822,1992,LA,1,1,3,313097
23823,1992,LA,1,1,4,192026
23824,1992,LA,1,1,5,145852
23825,1992,LA,1,2,1,396761
23826,1992,LA,1,2,2,337467
23827,1992,LA,1,2,3,312836
23828,1992,LA,1,2,4,206145
23829,1992,LA,1,2,5,220313
23830,1992,LA,2,1,1,278618
23831,1992,LA,2,1,2,157983
23832,1992,LA,2,1,3,119326
23833,1992,LA,2,1,4,60384
23834,1992,LA,2,1,5,45309
23835,1992,LA,2,2,1,274939
23836,1992,LA,2,2,2,179623
23837,1992,LA,2,2,3,145515
23838,1992,LA,2,2,4,78628
23839,1992,LA,2,2,5,70858
23840,1992,MA,1,1,1,691690
23841,1992,MA,1,1,2,701982
23842,1992,MA,1,1,3,591523
23843,1992,MA,1,1,4,343328
23844,1992,MA,1,1,5,311222
23845,1992,MA,1,2,1,659659
23846,1992,MA,1,2,2,710871
23847,1992,MA,1,2,3,614251
23848,1992,MA,1,2,4,376340
23849,1992,MA,1,2,5,499119
23850,1992,MA,2,1,1,94221
23851,1992,MA,2,1,2,80293
23852,1992,MA,2,1,3,50336
23853,1992,MA,2,1,4,21257
23854,1992,MA,2,1,5,11121
23855,1992,MA,2,2,1,92772
23856,1992,MA,2,2,2,83594
23857,1992,MA,2,2,3,53237
23858,1992,MA,2,2,4,24908
23859,1992,MA,2,2,5,16985
23860,1992,MD,1,1,1,457811
23861,1992,MD,1,1,2,423984
23862,1992,MD,1,1,3,405477
23863,1992,MD,1,1,4,237227
23864,1992,MD,1,1,5,178110
23865,1992,MD,1,2,1,434085
23866,1992,MD,1,2,2,418549
23867,1992,MD,1,2,3,407986
23868,1992,MD,1,2,4,247552
23869,1992,MD,1,2,5,268147
23870,1992,MD,2,1,1,235032
23871,1992,MD,2,1,2,189426
23872,1992,MD,2,1,3,148217
23873,1992,MD,2,1,4,73640
23874,1992,MD,2,1,5,37030
23875,1992,MD,2,2,1,229114
23876,1992,MD,2,2,2,211370
23877,1992,MD,2,2,3,177761
23878,1992,MD,2,2,4,85734
23879,1992,MD,2,2,5,57116
23880,1992,ME,1,1,1,172840
23881,1992,ME,1,1,2,134268
23882,1992,ME,1,1,3,137975
23883,1992,ME,1,1,4,80113
23884,1992,ME,1,1,5,67872
23885,1992,ME,1,2,1,163996
23886,1992,ME,1,2,2,136875
23887,1992,ME,1,2,3,139360
23888,1992,ME,1,2,4,84944
23889,1992,ME,1,2,5,101325
23890,1992,ME,2,1,1,3706
23891,1992,ME,2,1,2,3022
23892,1992,ME,2,1,3,1922
23893,1992,ME,2,1,4,685
23894,1992,ME,2,1,5,246
23895,1992,ME,2,2,1,3656
23896,1992,ME,2,2,2,2769
23897,1992,ME,2,2,3,1859
23898,1992,ME,2,2,4,745
23899,1992,ME,2,2,5,330
23900,1992,MI,1,1,1,1138725
23901,1992,MI,1,1,2,933875
23902,1992,MI,1,1,3,879295
23903,1992,MI,1,1,4,525505
23904,1992,MI,1,1,5,415891
23905,1992,MI,1,2,1,1080595
23906,1992,MI,1,2,2,930799
23907,1992,MI,1,2,3,883334
23908,1992,MI,1,2,4,554429
23909,1992,MI,1,2,5,612107
23910,1992,MI,2,1,1,278033
23911,1992,MI,2,1,2,178020
23912,1992,MI,2,1,3,142893
23913,1992,MI,2,1,4,71344
23914,1992,MI,2,1,5,49683
23915,1992,MI,2,2,1,273251
23916,1992,MI,2,2,2,202348
23917,1992,MI,2,2,3,169431
23918,1992,MI,2,2,4,86401
23919,1992,MI,2,2,5,73106
23920,1992,MN,1,1,1,621442
23921,1992,MN,1,1,2,503122
23922,1992,MN,1,1,3,470140
23923,1992,MN,1,1,4,261687
23924,1992,MN,1,1,5,225101
23925,1992,MN,1,2,1,590351
23926,1992,MN,1,2,2,501129
23927,1992,MN,1,2,3,466718
23928,1992,MN,1,2,4,271110
23929,1992,MN,1,2,5,329239
23930,1992,MN,2,1,1,57898
23931,1992,MN,2,1,2,35950
23932,1992,MN,2,1,3,22591
23933,1992,MN,2,1,4,7972
23934,1992,MN,2,1,5,3575
23935,1992,MN,2,2,1,57905
23936,1992,MN,2,2,2,34645
23937,1992,MN,2,2,3,21474
23938,1992,MN,2,2,4,8569
23939,1992,MN,2,2,5,4954
23940,1992,MO,1,1,1,645363
23941,1992,MO,1,1,2,518650
23942,1992,MO,1,1,3,478156
23943,1992,MO,1,1,4,307618
23944,1992,MO,1,1,5,269631
23945,1992,MO,1,2,1,612422
23946,1992,MO,1,2,2,518154
23947,1992,MO,1,2,3,488093
23948,1992,MO,1,2,4,329711
23949,1992,MO,1,2,5,410604
23950,1992,MO,2,1,1,116958
23951,1992,MO,2,1,2,77063
23952,1992,MO,2,1,3,55488
23953,1992,MO,2,1,4,29465
23954,1992,MO,2,1,5,20274
23955,1992,MO,2,2,1,114244
23956,1992,MO,2,2,2,86052
23957,1992,MO,2,2,3,68103
23958,1992,MO,2,2,4,37910
23959,1992,MO,2,2,5,33142
23960,1992,MS,1,1,1,230655
23961,1992,MS,1,1,2,188997
23962,1992,MS,1,1,3,174530
23963,1992,MS,1,1,4,119862
23964,1992,MS,1,1,5,93330
23965,1992,MS,1,2,1,215968
23966,1992,MS,1,2,2,183990
23967,1992,MS,1,2,3,175969
23968,1992,MS,1,2,4,128840
23969,1992,MS,1,2,5,143826
23970,1992,MS,2,1,1,195923
23971,1992,MS,2,1,2,104845
23972,1992,MS,2,1,3,76546
23973,1992,MS,2,1,4,37507
23974,1992,MS,2,1,5,34922
23975,1992,MS,2,2,1,194220
23976,1992,MS,2,2,2,125876
23977,1992,MS,2,2,3,91750
23978,1992,MS,2,2,4,50496
23979,1992,MS,2,2,5,55682
23980,1992,MT,1,1,1,117663
23981,1992,MT,1,1,2,75776
23982,1992,MT,1,1,3,89796
23983,1992,MT,1,1,4,52210
23984,1992,MT,1,1,5,46657
23985,1992,MT,1,2,1,110546
23986,1992,MT,1,2,2,75458
23987,1992,MT,1,2,3,87740
23988,1992,MT,1,2,4,52543
23989,1992,MT,1,2,5,61180
23990,1992,MT,2,1,1,12999
23991,1992,MT,2,1,2,6639
23992,1992,MT,2,1,3,4864
23993,1992,MT,2,1,4,2188
23994,1992,MT,2,1,5,1019
23995,1992,MT,2,2,1,12560
23996,1992,MT,2,2,2,6895
23997,1992,MT,2,2,3,5090
23998,1992,MT,2,2,4,2561
23999,1992,MT,2,2,5,1386
24000,1992,NC,1,1,1,662925
24001,1992,NC,1,1,2,673062
24002,1992,NC,1,1,3,580985
24003,1992,NC,1,1,4,364208
24004,1992,NC,1,1,5,277983
24005,1992,NC,1,2,1,626302
24006,1992,NC,1,2,2,626984
24007,1992,NC,1,2,3,583769
24008,1992,NC,1,2,4,395812
24009,1992,NC,1,2,5,423354
24010,1992,NC,2,1,1,292474
24011,1992,NC,2,1,2,211277
24012,1992,NC,2,1,3,156195
24013,1992,NC,2,1,4,75634
24014,1992,NC,2,1,5,55304
24015,1992,NC,2,2,1,287351
24016,1992,NC,2,2,2,230594
24017,1992,NC,2,2,3,181947
24018,1992,NC,2,2,4,96410
24019,1992,NC,2,2,5,94644
24020,1992,ND,1,1,1,90012
24021,1992,ND,1,1,2,70519
24022,1992,ND,1,1,3,64024
24023,1992,ND,1,1,4,37975
24024,1992,ND,1,1,5,39063
24025,1992,ND,1,2,1,84682
24026,1992,ND,1,2,2,65538
24027,1992,ND,1,2,3,60482
24028,1992,ND,1,2,4,39203
24029,1992,ND,1,2,5,52934
24030,1992,ND,2,1,1,8082
24031,1992,ND,2,1,2,4659
24032,1992,ND,2,1,3,2528
24033,1992,ND,2,1,4,1044
24034,1992,ND,2,1,5,478
24035,1992,ND,2,2,1,7543
24036,1992,ND,2,2,2,4749
24037,1992,ND,2,2,3,2824
24038,1992,ND,2,2,4,1239
24039,1992,ND,2,2,5,645
24040,1992,NE,1,1,1,228076
24041,1992,NE,1,1,2,170332
24042,1992,NE,1,1,3,160537
24043,1992,NE,1,1,4,96434
24044,1992,NE,1,1,5,89932
24045,1992,NE,1,2,1,217485
24046,1992,NE,1,2,2,167178
24047,1992,NE,1,2,3,160206
24048,1992,NE,1,2,4,101551
24049,1992,NE,1,2,5,132778
24050,1992,NE,2,1,1,18182
24051,1992,NE,2,1,2,11620
24052,1992,NE,2,1,3,7410
24053,1992,NE,2,1,4,3534
24054,1992,NE,2,1,5,1758
24055,1992,NE,2,2,1,17221
24056,1992,NE,2,2,2,12216
24057,1992,NE,2,2,3,8290
24058,1992,NE,2,2,4,4078
24059,1992,NE,2,2,5,2869
24060,1992,NH,1,1,1,156784
24061,1992,NH,1,1,2,131145
24062,1992,NH,1,1,3,129597
24063,1992,NH,1,1,4,67382
24064,1992,NH,1,1,5,52565
24065,1992,NH,1,2,1,150568
24066,1992,NH,1,2,2,133617
24067,1992,NH,1,2,3,129237
24068,1992,NH,1,2,4,69311
24069,1992,NH,1,2,5,78269
24070,1992,NH,2,1,1,3315
24071,1992,NH,2,1,2,3140
24072,1992,NH,2,1,3,2278
24073,1992,NH,2,1,4,827
24074,1992,NH,2,1,5,302
24075,1992,NH,2,2,1,3193
24076,1992,NH,2,2,2,2904
24077,1992,NH,2,2,3,2214
24078,1992,NH,2,2,4,774
24079,1992,NH,2,2,5,362
24080,1992,NJ,1,1,1,823634
24081,1992,NJ,1,1,2,748565
24082,1992,NJ,1,1,3,713825
24083,1992,NJ,1,1,4,444194
24084,1992,NJ,1,1,5,383255
24085,1992,NJ,1,2,1,780704
24086,1992,NJ,1,2,2,734725
24087,1992,NJ,1,2,3,732070
24088,1992,NJ,1,2,4,480385
24089,1992,NJ,1,2,5,579175
24090,1992,NJ,2,1,1,245122
24091,1992,NJ,2,1,2,191000
24092,1992,NJ,2,1,3,147384
24093,1992,NJ,2,1,4,76735
24094,1992,NJ,2,1,5,37752
24095,1992,NJ,2,2,1,236663
24096,1992,NJ,2,2,2,205721
24097,1992,NJ,2,2,3,169326
24098,1992,NJ,2,2,4,90419
24099,1992,NJ,2,2,5,59854
24100,1992,NM,1,1,1,222128
24101,1992,NM,1,1,2,156643
24102,1992,NM,1,1,3,150814
24103,1992,NM,1,1,4,87598
24104,1992,NM,1,1,5,70507
24105,1992,NM,1,2,1,212531
24106,1992,NM,1,2,2,155129
24107,1992,NM,1,2,3,152894
24108,1992,NM,1,2,4,93715
24109,1992,NM,1,2,5,92835
24110,1992,NM,2,1,1,43070
24111,1992,NM,2,1,2,25801
24112,1992,NM,2,1,3,16939
24113,1992,NM,2,1,4,7751
24114,1992,NM,2,1,5,4554
24115,1992,NM,2,2,1,42321
24116,1992,NM,2,2,2,25717
24117,1992,NM,2,2,3,18849
24118,1992,NM,2,2,4,9610
24119,1992,NM,2,2,5,6036
24120,1992,NV,1,1,1,160023
24121,1992,NV,1,1,2,153997
24122,1992,NV,1,1,3,140299
24123,1992,NV,1,1,4,87492
24124,1992,NV,1,1,5,64225
24125,1992,NV,1,2,1,151731
24126,1992,NV,1,2,2,140114
24127,1992,NV,1,2,3,129255
24128,1992,NV,1,2,4,82896
24129,1992,NV,1,2,5,75537
24130,1992,NV,2,1,1,29419
24131,1992,NV,2,1,2,23198
24132,1992,NV,2,1,3,16546
24133,1992,NV,2,1,4,8351
24134,1992,NV,2,1,5,3993
24135,1992,NV,2,2,1,28023
24136,1992,NV,2,2,2,22896
24137,1992,NV,2,2,3,18594
24138,1992,NV,2,2,4,9735
24139,1992,NV,2,2,5,5043
24140,1992,NY,1,1,1,1860358
24141,1992,NY,1,1,2,1699837
24142,1992,NY,1,1,3,1512794
24143,1992,NY,1,1,4,961100
24144,1992,NY,1,1,5,821300
24145,1992,NY,1,2,1,1761281
24146,1992,NY,1,2,2,1689495
24147,1992,NY,1,2,3,1566380
24148,1992,NY,1,2,4,1058713
24149,1992,NY,1,2,5,1265916
24150,1992,NY,2,1,1,664390
24151,1992,NY,2,1,2,535680
24152,1992,NY,2,1,3,393147
24153,1992,NY,2,1,4,209421
24154,1992,NY,2,1,5,106920
24155,1992,NY,2,2,1,649016
24156,1992,NY,2,2,2,579553
24157,1992,NY,2,2,3,462865
24158,1992,NY,2,2,4,266811
24159,1992,NY,2,2,5,181676
24160,1992,OH,1,1,1,1368162
24161,1992,OH,1,1,2,1105377
24162,1992,OH,1,1,3,1043231
24163,1992,OH,1,1,4,647639
24164,1992,OH,1,1,5,529270
24165,1992,OH,1,2,1,1304069
24166,1992,OH,1,2,2,1116374
24167,1992,OH,1,2,3,1068517
24168,1992,OH,1,2,4,701767
24169,1992,OH,1,2,5,805995
24170,1992,OH,2,1,1,238961
24171,1992,OH,2,1,2,155046
24172,1992,OH,2,1,3,120423
24173,1992,OH,2,1,4,69703
24174,1992,OH,2,1,5,46936
24175,1992,OH,2,2,1,231934
24176,1992,OH,2,2,2,174802
24177,1992,OH,2,2,3,144519
24178,1992,OH,2,2,4,85932
24179,1992,OH,2,2,5,70774
24180,1992,OK,1,1,1,378582
24181,1992,OK,1,1,2,298699
24182,1992,OK,1,1,3,282261
24183,1992,OK,1,1,4,183493
24184,1992,OK,1,1,5,158717
24185,1992,OK,1,2,1,357165
24186,1992,OK,1,2,2,291082
24187,1992,OK,1,2,3,286496
24188,1992,OK,1,2,4,197304
24189,1992,OK,1,2,5,234455
24190,1992,OK,2,1,1,111897
24191,1992,OK,2,1,2,68981
24192,1992,OK,2,1,3,48058
24193,1992,OK,2,1,4,24439
24194,1992,OK,2,1,5,16494
24195,1992,OK,2,2,1,107219
24196,1992,OK,2,2,2,67963
24197,1992,OK,2,2,3,52896
24198,1992,OK,2,2,4,28747
24199,1992,OK,2,2,5,25569
24200,1992,OR,1,1,1,401128
24201,1992,OR,1,1,2,302524
24202,1992,OR,1,1,3,334253
24203,1992,OR,1,1,4,178969
24204,1992,OR,1,1,5,168975
24205,1992,OR,1,2,1,380295
24206,1992,OR,1,2,2,297307
24207,1992,OR,1,2,3,333342
24208,1992,OR,1,2,4,187184
24209,1992,OR,1,2,5,231433
24210,1992,OR,2,1,1,32788
24211,1992,OR,2,1,2,25532
24212,1992,OR,2,1,3,18044
24213,1992,OR,2,1,4,7340
24214,1992,OR,2,1,5,4130
24215,1992,OR,2,2,1,32001
24216,1992,OR,2,2,2,23847
24217,1992,OR,2,2,3,18786
24218,1992,OR,2,2,4,8344
24219,1992,OR,2,2,5,5533
24220,1992,PA,1,1,1,1403234
24221,1992,PA,1,1,2,1184060
24222,1992,PA,1,1,3,1141223
24223,1992,PA,1,1,4,734428
24224,1992,PA,1,1,5,694232
24225,1992,PA,1,2,1,1333358
24226,1992,PA,1,2,2,1193660
24227,1992,PA,1,2,3,1163436
24228,1992,PA,1,2,4,807662
24229,1992,PA,1,2,5,1061458
24230,1992,PA,2,1,1,226935
24231,1992,PA,2,1,2,164595
24232,1992,PA,2,1,3,121101
24233,1992,PA,2,1,4,67988
24234,1992,PA,2,1,5,47579
24235,1992,PA,2,2,1,221319
24236,1992,PA,2,2,2,175431
24237,1992,PA,2,2,3,143125
24238,1992,PA,2,2,4,86980
24239,1992,PA,2,2,5,77646
24240,1992,RI,1,1,1,118504
24241,1992,RI,1,1,2,117150
24242,1992,RI,1,1,3,98807
24243,1992,RI,1,1,4,58530
24244,1992,RI,1,1,5,57450
24245,1992,RI,1,2,1,112832
24246,1992,RI,1,2,2,118011
24247,1992,RI,1,2,3,102204
24248,1992,RI,1,2,4,65122
24249,1992,RI,1,2,5,91941
24250,1992,RI,2,1,1,13999
24251,1992,RI,2,1,2,10847
24252,1992,RI,2,1,3,6799
24253,1992,RI,2,1,4,2699
24254,1992,RI,2,1,5,1484
24255,1992,RI,2,2,1,13388
24256,1992,RI,2,2,2,10589
24257,1992,RI,2,2,3,6805
24258,1992,RI,2,2,4,3255
24259,1992,RI,2,2,5,2165
24260,1992,SC,1,1,1,331639
24261,1992,SC,1,1,2,314413
24262,1992,SC,1,1,3,279203
24263,1992,SC,1,1,4,175230
24264,1992,SC,1,1,5,128358
24265,1992,SC,1,2,1,313618
24266,1992,SC,1,2,2,296811
24267,1992,SC,1,2,3,277621
24268,1992,SC,1,2,4,188380
24269,1992,SC,1,2,5,192385
24270,1992,SC,2,1,1,207999
24271,1992,SC,2,1,2,130891
24272,1992,SC,2,1,3,102224
24273,1992,SC,2,1,4,48276
24274,1992,SC,2,1,5,36502
24275,1992,SC,2,2,1,205150
24276,1992,SC,2,2,2,147678
24277,1992,SC,2,2,3,120076
24278,1992,SC,2,2,4,62590
24279,1992,SC,2,2,5,61420
24280,1992,SD,1,1,1,100523
24281,1992,SD,1,1,2,70312
24282,1992,SD,1,1,3,67048
24283,1992,SD,1,1,4,41349
24284,1992,SD,1,1,5,42672
24285,1992,SD,1,2,1,96059
24286,1992,SD,1,2,2,67943
24287,1992,SD,1,2,3,64467
24288,1992,SD,1,2,4,43223
24289,1992,SD,1,2,5,59087
24290,1992,SD,2,1,1,15233
24291,1992,SD,2,1,2,7275
24292,1992,SD,2,1,3,4439
24293,1992,SD,2,1,4,2029
24294,1992,SD,2,1,5,1051
24295,1992,SD,2,2,1,14660
24296,1992,SD,2,2,2,6985
24297,1992,SD,2,2,3,4712
24298,1992,SD,2,2,4,2281
24299,1992,SD,2,2,5,1453
24300,1992,TN,1,1,1,561420
24301,1992,TN,1,1,2,489323
24302,1992,TN,1,1,3,463761
24303,1992,TN,1,1,4,294562
24304,1992,TN,1,1,5,222916
24305,1992,TN,1,2,1,529742
24306,1992,TN,1,2,2,489166
24307,1992,TN,1,2,3,472419
24308,1992,TN,1,2,4,318841
24309,1992,TN,1,2,5,343247
24310,1992,TN,2,1,1,158420
24311,1992,TN,2,1,2,103279
24312,1992,TN,2,1,3,77080
24313,1992,TN,2,1,4,36387
24314,1992,TN,2,1,5,28683
24315,1992,TN,2,2,1,153616
24316,1992,TN,2,2,2,118390
24317,1992,TN,2,2,3,92913
24318,1992,TN,2,2,4,48571
24319,1992,TN,2,2,5,47006
24320,1992,TX,1,1,1,2407538
24321,1992,TX,1,1,2,1920515
24322,1992,TX,1,1,3,1615361
24323,1992,TX,1,1,4,887431
24324,1992,TX,1,1,5,663540
24325,1992,TX,1,2,1,2287412
24326,1992,TX,1,2,2,1847948
24327,1992,TX,1,2,3,1608687
24328,1992,TX,1,2,4,945295
24329,1992,TX,1,2,5,966596
24330,1992,TX,2,1,1,476730
24331,1992,TX,2,1,2,350870
24332,1992,TX,2,1,3,252612
24333,1992,TX,2,1,4,111652
24334,1992,TX,2,1,5,70431
24335,1992,TX,2,2,1,461117
24336,1992,TX,2,2,2,363001
24337,1992,TX,2,2,3,280011
24338,1992,TX,2,2,4,133785
24339,1992,TX,2,2,5,109206
24340,1992,UT,1,1,1,346800
24341,1992,UT,1,1,2,209711
24342,1992,UT,1,1,3,163727
24343,1992,UT,1,1,4,85705
24344,1992,UT,1,1,5,67881
24345,1992,UT,1,2,1,332474
24346,1992,UT,1,2,2,207839
24347,1992,UT,1,2,3,163157
24348,1992,UT,1,2,4,89721
24349,1992,UT,1,2,5,90113
24350,1992,UT,2,1,1,16881
24351,1992,UT,2,1,2,12771
24352,1992,UT,2,1,3,6844
24353,1992,UT,2,1,4,2497
24354,1992,UT,2,1,5,1591
24355,1992,UT,2,2,1,16227
24356,1992,UT,2,2,2,11280
24357,1992,UT,2,2,3,7018
24358,1992,UT,2,2,4,2805
24359,1992,UT,2,2,5,1757
24360,1992,VA,1,1,1,661121
24361,1992,VA,1,1,2,651452
24362,1992,VA,1,1,3,584516
24363,1992,VA,1,1,4,331717
24364,1992,VA,1,1,5,229830
24365,1992,VA,1,2,1,623337
24366,1992,VA,1,2,2,615336
24367,1992,VA,1,2,3,584097
24368,1992,VA,1,2,4,345126
24369,1992,VA,1,2,5,348546
24370,1992,VA,2,1,1,237940
24371,1992,VA,2,1,2,194644
24372,1992,VA,2,1,3,141645
24373,1992,VA,2,1,4,69014
24374,1992,VA,2,1,5,47063
24375,1992,VA,2,2,1,233518
24376,1992,VA,2,2,2,200634
